geneSymbol	Chromosome.scaffold.name	Gene.start..bp.	Gene.end..bp.	Strand	Gene.type	Gene.name	Gene.description	logFC	logCPM	LR	PValue	FDR
ENSCJPG00005013128	5	153412	158005	-1	protein_coding			-0.530414842808559	1.58545494009449	1.00188837257076	0.316854008004775	0.999994658757757
ENSCJPG00005013129	5	155292	155849	-1	protein_coding		DNA polymerase delta 4, accessory subunit [Source:NCBI gene;Acc:107314195]	0.127857200891847	2.72035856285353	0.166909937224704	0.682872773604672	0.999994658757757
ENSCJPG00005013130	5	159829	165353	-1	protein_coding	CLCF1	cardiotrophin like cytokine factor 1 [Source:HGNC Symbol;Acc:HGNC:17412]	-0.340984000865166	2.24002345546492	0.373068318707082	0.541336503586252	0.999994658757757
ENSCJPG00005013131	5	168173	170139	1	pseudogene		RAD9 checkpoint clamp component A [Source:NCBI gene;Acc:107314241]	0.260800338048731	3.74606818519224	0.563243580722251	0.452956298840594	0.999994658757757
ENSCJPG00005013132	5	170403	173362	-1	protein_coding	PPP1CA	protein phosphatase 1 catalytic subunit alpha [Source:NCBI gene;Acc:107314245]	0.0715409739038642	6.60885982983171	0.141090874049851	0.707198935337706	0.999994658757757
ENSCJPG00005013133	5	174230	178655	1	protein_coding		carnosine synthase 1 [Source:NCBI gene;Acc:107314238]	0.138110311928763	4.49702043336377	0.0405800068645625	0.840350788917149	0.999994658757757
ENSCJPG00005013134	5	180341	184206	1	pseudogene		ribosomal protein S6 kinase B2 [Source:NCBI gene;Acc:107314239]	0.155234852837971	5.54101124336513	0.465041782494869	0.495277067774367	0.999994658757757
ENSCJPG00005013135	5	181425	186948	-1	protein_coding			-0.0274744570673539	3.03926239920884	0.00858895254214465	0.926160485963165	0.999994658757757
ENSCJPG00005013136	5	187068	188618	-1	protein_coding	CORO1B	coronin 1B [Source:HGNC Symbol;Acc:HGNC:2253]	0.0714500384363528	4.15954006950446	0.0804240199767055	0.776723612475629	0.999994658757757
ENSCJPG00005013137	5	189957	191363	-1	protein_coding	GPR152	G protein-coupled receptor 152 [Source:HGNC Symbol;Acc:HGNC:23622]	0.127718942232364	1.01939505514886	0.0820270312276221	0.774569005525575	0.999994658757757
ENSCJPG00005013138	5	190643	194591	1	protein_coding	CABP4	calcium binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1386]	0.114755221227522	0.993185060550305	0.0633811780870905	0.80122952378273	0.999994658757757
ENSCJPG00005013139	5	195795	201166	-1	protein_coding	OSBP	oxysterol binding protein [Source:NCBI gene;Acc:107314186]	-0.11178006931301	6.57636643972457	0.320782616717851	0.571137700166686	0.999994658757757
ENSCJPG00005013140	5	200842	205550	-1	protein_coding	PATL1	PAT1 homolog 1, processing body mRNA decay factor [Source:NCBI gene;Acc:107314174]	-0.0896468308852423	5.31580872130061	0.165268004927548	0.684351986341658	0.999994658757757
ENSCJPG00005013141	5	206421	209305	1	protein_coding	STX3	syntaxin-3-like [Source:NCBI gene;Acc:107314178]	-0.388315972596457	0.4909822158855	0.145796740296456	0.702584947753433	0.999994658757757
ENSCJPG00005013154	5	210074	215397	-1	protein_coding	MRPL16	mitochondrial ribosomal protein L16 [Source:HGNC Symbol;Acc:HGNC:14476]	-0.0278956134752697	5.33046116535749	0.0162193302263418	0.898659324674944	0.999994658757757
ENSCJPG00005013157	5	212441	213804	-1	protein_coding		cobalamin binding intrinsic factor [Source:NCBI gene;Acc:107314176]	0.286433915034508	2.43966155068529	0.145668175441615	0.702709861086079	0.999994658757757
ENSCJPG00005013158	5	222705	226486	1	protein_coding	BAAT	acyl-coenzyme A amino acid N-acyltransferase 2-like [Source:NCBI gene;Acc:107314177]	-0.156338709924059	2.85130066130623	0.143290339494058	0.705031635320618	0.999994658757757
ENSCJPG00005013160	5	226816	231193	1	protein_coding	ZP1	Coturnix japonica zona pellucida glycoprotein 1 (ZP1), mRNA. [Source:RefSeq mRNA;Acc:NM_001323244]	-3.17230851102172	4.0967911161439	39.2917989316276	3.64971036064254e-10	3.32470365302732e-06
ENSCJPG00005013161	5	231637	235679	-1	protein_coding	PRPF19	pre-mRNA processing factor 19 [Source:NCBI gene;Acc:107314175]	-0.0229190539696002	7.24049111742441	0.0132824713961144	0.908247281678947	0.999994658757757
ENSCJPG00005013174	5	236028	237055	1	protein_coding	TMEM109	transmembrane protein 109 [Source:NCBI gene;Acc:107314184]	0.0315499593880913	2.61091756739768	0.00726036117474216	0.932096226981273	0.999994658757757
ENSCJPG00005013175	5	237815	243358	1	protein_coding	TMEM132A	transmembrane protein 132A [Source:NCBI gene;Acc:107314171]	-0.00851218421125494	6.43566507107851	0.00154709332690572	0.968624811253067	0.999994658757757
ENSCJPG00005013176	5	244900	248423	1	protein_coding	CD6	CD6 molecule [Source:HGNC Symbol;Acc:HGNC:1691]	1.77315200684537	-2.61286178129428	1.14895999862022	0.283766964168143	0.999994658757757
ENSCJPG00005013177	5	250002	252865	1	protein_coding		CD5 molecule [Source:NCBI gene;Acc:107314247]	0.133392377681385	-1.34765308603333	0.0311939866531259	0.859808301562696	0.999994658757757
ENSCJPG00005013178	5	254555	256308	-1	protein_coding	VPS37C	VPS37C subunit of ESCRT-I [Source:NCBI gene;Acc:107314248]	-0.235306282800934	4.80614715673003	0.651289683611695	0.419651961101949	0.999994658757757
ENSCJPG00005013179	5	259647	261737	1	protein_coding		pepsin A-like [Source:NCBI gene;Acc:107314259]	2.14637253999122	-1.66427992026612	1.3087323284846	0.25262430248955	0.999994658757757
ENSCJPG00005013180	5	263825	267067	1	protein_coding			1.78867752856228	-2.61057380445619	1.15849903535862	0.281777044901419	0.999994658757757
ENSCJPG00005013181	5	265000	270094	-1	protein_coding	VWCE	von Willebrand factor C and EGF domains [Source:NCBI gene;Acc:107314257]	-1.11238296446595	3.29178942468853	0.740346871897394	0.389549785338395	0.999994658757757
ENSCJPG00005013182	5	272614	284881	-1	protein_coding	DDB1	damage specific DNA binding protein 1 [Source:NCBI gene;Acc:107314196]	-0.0119921071741217	7.55057765905171	0.00409352929900564	0.948985598676499	0.999994658757757
ENSCJPG00005013183	5	285281	288803	1	protein_coding	TKFC	triokinase and FMN cyclase [Source:NCBI gene;Acc:107314198]	-0.0207091866620914	4.63247580327373	0.0057600539509326	0.939502619474115	0.999994658757757
ENSCJPG00005013184	5	289454	291700	-1	protein_coding	CYB561A3	cytochrome b ascorbate-dependent protein 3 [Source:NCBI gene;Acc:107314200]	-0.241501885924796	3.57380203923417	0.73437128507579	0.391469943985069	0.999994658757757
ENSCJPG00005013185	5	292393	293769	1	protein_coding	TMEM138	transmembrane protein 138 [Source:NCBI gene;Acc:107314202]	0.0827759443234697	4.48427536614824	0.0938975158190622	0.759279541637486	0.999994658757757
ENSCJPG00005013186	5	294523	294862	1	protein_coding	TMEM216	transmembrane protein 216 [Source:HGNC Symbol;Acc:HGNC:25018]	0.0426032832876183	2.56133857684453	0.0148645691761518	0.902962107228428	0.999994658757757
ENSCJPG00005013187	5	297454	301707	-1	protein_coding	CPSF7	cleavage and polyadenylation specific factor 7 [Source:NCBI gene;Acc:107314199]	0.0979444793386941	3.87002093838443	0.126651088914855	0.72192989286336	0.999994658757757
ENSCJPG00005013188	5	299939	303501	1	protein_coding		succinate dehydrogenase complex assembly factor 2 [Source:NCBI gene;Acc:107314203]	-0.0109175012730485	5.83549279057049	0.000973907890646331	0.975104060809926	0.999994658757757
ENSCJPG00005013190	5	301262	304708	1	protein_coding	LRRC10B	leucine rich repeat containing 10B [Source:HGNC Symbol;Acc:HGNC:37215]	0.340743645288257	0.822665845223488	0.0668045000811297	0.79604754407483	0.999994658757757
ENSCJPG00005013191	5	308227	317736	-1	protein_coding	SYT7	synaptotagmin 7 [Source:NCBI gene;Acc:107314197]	-0.390362408599935	7.8784982151494	1.652992795633	0.198552084615229	0.999994658757757
ENSCJPG00005013192	5	335196	379904	1	protein_coding	DAGLA	diacylglycerol lipase alpha [Source:NCBI gene;Acc:107314222]	-0.202014203341339	7.20786127614742	0.966789072602694	0.325482282519281	0.999994658757757
ENSCJPG00005013193	5	388015	420249	1	protein_coding	MYRF	myelin regulatory factor [Source:NCBI gene;Acc:107314205]	0.129538832041151	6.64287676579919	0.0590936817240788	0.807934190170272	0.999994658757757
ENSCJPG00005013194	5	414976	416034	-1	protein_coding			0.315774063205649	-0.42175693750098	0.215420920620165	0.642551318612938	0.999994658757757
ENSCJPG00005013195	5	425002	425315	-1	pseudogene			-0.0138065785024288	5.60417058354001	0.00459811855193593	0.945937338426617	0.999994658757757
ENSCJPG00005013196	5	426185	427330	1	protein_coding	FEN1	flap structure-specific endonuclease 1 [Source:NCBI gene;Acc:107314208]	0.0129514982111417	4.20463025952611	0.00208965003642891	0.963539249144496	0.999994658757757
ENSCJPG00005013197	5	426883	428731	-1	protein_coding			-2.01054887793522	-2.60598770602541	1.54329181861529	0.214128488881819	0.999994658757757
ENSCJPG00005013198	5	428830	429999	1	protein_coding		olfactory receptor 1052-like [Source:NCBI gene;Acc:107314207]	-0.253183009707775	-1.15026205630009	0.132279239952784	0.716080452024983	0.999994658757757
ENSCJPG00005013199	5	430138	437059	-1	protein_coding			1.78867752856228	-2.61057380445619	1.15849903535862	0.281777044901419	0.999994658757757
ENSCJPG00005013231	5	457803	460720	1	protein_coding			0.560010233335517	-2.39906416105745	0.143555601661316	0.70477154021997	0.999994658757757
ENSCJPG00005013233	5	459467	464767	-1	protein_coding	TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3 [Source:NCBI gene;Acc:107314206]	-0.0491066930557898	4.44442290389542	0.0402835282773868	0.840927240899886	0.999994658757757
ENSCJPG00005013234	5	465752	466022	-1	protein_coding			-0.00675273195726264	5.52807413553753	0.000876383152480287	0.976383059223612	0.999994658757757
ENSCJPG00005013238	5	467420	471285	-1	protein_coding		aldehyde dehydrogenase 3 family member B1 [Source:NCBI gene;Acc:107314145]	0.0836285844868021	2.45560547755949	0.02538518143625	0.873411030715997	0.999994658757757
ENSCJPG00005013244	5	472107	478873	-1	protein_coding		aldehyde dehydrogenase 3 family member B1 [Source:NCBI gene;Acc:107314145]	-0.311565006020184	0.254669231247653	0.319936648723705	0.57164571923364	0.999994658757757
ENSCJPG00005013270	5	479627	483071	1	protein_coding	UNC93B1	unc-93 homolog B1, TLR signaling regulator [Source:NCBI gene;Acc:107314144]	0.269924835811958	2.99397717931033	0.312249657987289	0.57630297520703	0.999994658757757
ENSCJPG00005013271	5	483594	489522	1	protein_coding	MAX	MYC associated factor X [Source:NCBI gene;Acc:107314155]	0.157987878397418	4.82929364041729	0.52167565090289	0.470127771017409	0.999994658757757
ENSCJPG00005013272	5	487023	497467	-1	protein_coding		protein farnesyltransferase subunit beta [Source:NCBI gene;Acc:107314159]	0.015611428134994	6.91547586682207	0.00511126714017962	0.943005294800812	0.999994658757757
ENSCJPG00005013308	5	487626	489204	1	protein_coding			-0.917544842002754	-1.06550558334978	1.44984822627745	0.228552307444549	0.999994658757757
ENSCJPG00005013309	5	490755	492733	1	protein_coding	RAB15	RAB15, member RAS oncogene family [Source:NCBI gene;Acc:107314153]	0.0634497829498876	5.76349638773819	0.0901674330120645	0.76396440706285	0.999994658757757
ENSCJPG00005013310	5	493849	494495	1	protein_coding	GPX2	glutathione peroxidase 2 [Source:NCBI gene;Acc:107314149]	-0.566983799191296	-1.28511120633143	0.469288118965279	0.493314849502599	0.999994658757757
ENSCJPG00005013312	5	500361	517218	1	pseudogene		spectrin beta, erythrocytic [Source:NCBI gene;Acc:107314139]	-0.284259207106801	7.85336383493481	0.541929681304708	0.461634102437223	0.999994658757757
ENSCJPG00005013462	5	518213	523756	-1	pseudogene		pleckstrin homology and RhoGEF domain containing G3 [Source:NCBI gene;Acc:107314141]	0.329027217648481	4.00104773440797	0.522757795238178	0.469667650041914	0.999994658757757
ENSCJPG00005013463	5	524715	553014	1	protein_coding	NUP160	nucleoporin 160 [Source:NCBI gene;Acc:107314140]	0.118243229600465	8.41728200234041	0.25555077497674	0.613193443264642	0.999994658757757
ENSCJPG00005013471	5	553524	559084	1	protein_coding		ATP/GTP binding protein like 2 [Source:NCBI gene;Acc:107314143]	-0.196446072707884	2.72942232428888	0.332394100716113	0.564252743900647	0.999994658757757
ENSCJPG00005013472	5	557031	559359	1	pseudogene		mitochondrial carrier 2 [Source:NCBI gene;Acc:107314150]	-0.040405542886154	5.89611308682922	0.0400063829305566	0.841468101647735	0.999994658757757
ENSCJPG00005013473	5	561473	564063	-1	protein_coding	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1 [Source:NCBI gene;Acc:107314148]	-0.0829179291064494	8.03227668440276	0.169880166595945	0.680218329366358	0.999994658757757
ENSCJPG00005013508	5	564950	567398	1	protein_coding	CABP2	calcium binding protein 2 [Source:NCBI gene;Acc:107314151]	0.0905647155925527	3.38008046108659	0.0872074478009903	0.767757787205783	0.999994658757757
ENSCJPG00005013509	5	567900	568658	1	protein_coding	CDK2AP2	cyclin dependent kinase 2 associated protein 2 [Source:NCBI gene;Acc:107314156]	-0.122337993497663	3.65627251739357	0.160868927858616	0.688357772986317	0.999994658757757
ENSCJPG00005013510	5	569206	576951	1	pseudogene		phosphatidylinositol transfer protein membrane associated 1 [Source:NCBI gene;Acc:107314158]	-0.080404101529515	7.70745124639558	0.116134316714721	0.733265553448971	0.999994658757757
ENSCJPG00005013517	5	578079	583567	-1	protein_coding	AIP	aryl hydrocarbon receptor interacting protein [Source:NCBI gene;Acc:107314147]	-0.0294570026429052	6.34670901167942	0.0192458188687681	0.889664063378895	0.999994658757757
ENSCJPG00005013518	5	580217	584377	1	protein_coding			0.277908520852734	-0.289728596793506	0.159435115523459	0.689677125379197	0.999994658757757
ENSCJPG00005013519	5	583731	587541	-1	protein_coding		NLR family pyrin domain containing 3 [Source:NCBI gene;Acc:107314160]	0.258362799757312	4.84512339737585	1.0947786989559	0.295414823862526	0.999994658757757
ENSCJPG00005013520	5	595055	595441	1	protein_coding		cell cycle exit and neuronal differentiation 1 [Source:NCBI gene;Acc:107314169]	-0.00589664238737882	7.38363323543649	0.00100270394824165	0.974738807362745	0.999994658757757
ENSCJPG00005013521	5	601908	605987	1	protein_coding		glutamine amidotransferase like class 1 domain containing 1 [Source:NCBI gene;Acc:107314167]	0.135205120249316	4.82399579839692	0.306611810857106	0.579766794175194	0.999994658757757
ENSCJPG00005013524	5	609426	614146	-1	protein_coding	TALDO1	transaldolase 1 [Source:NCBI gene;Acc:107314164]	0.0746757253963146	7.08834369538264	0.160170058367974	0.688999996466375	0.999994658757757
ENSCJPG00005013525	5	615544	632606	-1	protein_coding	EPS8L2	EPS8 like 2 [Source:NCBI gene;Acc:107314161]	-1.05063813763363	5.46699262237933	1.42804758257554	0.232083338472338	0.999994658757757
ENSCJPG00005013526	5	644918	649181	-1	protein_coding	TMEM80	transmembrane protein 80 [Source:HGNC Symbol;Acc:HGNC:27453]	0.732017782559281	1.61979600709009	3.50284073020131	0.0612636585707235	0.999994658757757
ENSCJPG00005013527	5	649284	659596	1	protein_coding	DEAF1	DEAF1 transcription factor [Source:NCBI gene;Acc:107314163]	-0.151611688759627	3.87440210432043	0.210193212917748	0.646616007859106	0.999994658757757
ENSCJPG00005013528	5	661799	665294	-1	protein_coding	DRD4	dopamine receptor D4 [Source:NCBI gene;Acc:107314165]	-0.572219466769162	0.819642245195342	0.474941377326239	0.490722644144579	0.999994658757757
ENSCJPG00005013529	5	670334	672146	1	protein_coding		VIP peptides-like [Source:NCBI gene;Acc:107314168]	0.82613325501123	-0.48483787523071	0.764876490715514	0.381806732688274	0.999994658757757
ENSCJPG00005013530	5	684331	705958	1	protein_coding		BUB1 mitotic checkpoint serine/threonine kinase B [Source:NCBI gene;Acc:107314246]	-0.0425334965675078	1.30649402433989	0.00772384100248313	0.929967772254975	0.999994658757757
ENSCJPG00005013531	5	724093	733536	1	protein_coding	PAK6	p21 (RAC1) activated kinase 6 [Source:NCBI gene;Acc:107314231]	0.275243498187009	6.06672120325361	0.158858800667371	0.690209371598456	0.999994658757757
ENSCJPG00005013534	5	738735	768454	-1	protein_coding	PLCB2	phospholipase C beta 2 [Source:NCBI gene;Acc:107314230]	0.378204345863961	4.2259490434924	0.704289139468548	0.401346223437851	0.999994658757757
ENSCJPG00005013535	5	772194	772598	1	protein_coding	INAFM2	InaF motif containing 2 [Source:NCBI gene;Acc:107314232]	0.0201061258743806	4.66992676837477	0.00707757964979905	0.932954382720305	0.999994658757757
ENSCJPG00005013536	5	779268	808876	-1	protein_coding	CCDC9B	coiled-coil domain containing 9B [Source:NCBI gene;Acc:107314225]	-0.129075838987009	5.61516778101564	0.267132581283697	0.605261779199192	0.999994658757757
ENSCJPG00005013538	5	820394	833262	1	protein_coding	DISP2	dispatched RND transporter family member 2 [Source:NCBI gene;Acc:107314224]	-0.678525764134883	6.90563413700147	1.30094103526818	0.254041404225766	0.999994658757757
ENSCJPG00005013539	5	834564	837331	1	protein_coding	KNSTRN	kinetochore localized astrin (SPAG5) binding protein [Source:NCBI gene;Acc:107314228]	-0.361772743809128	2.65722011264934	0.78913157439279	0.374362847547365	0.999994658757757
ENSCJPG00005013542	5	837698	849874	1	protein_coding	IVD	isovaleryl-CoA dehydrogenase [Source:NCBI gene;Acc:107314226]	-0.02542750642984	5.91204240460973	0.0164706899493217	0.89788134700897	0.999994658757757
ENSCJPG00005013670	5	855858	881081	1	protein_coding	BAHD1	bromo adjacent homology domain containing 1 [Source:NCBI gene;Acc:107314213]	-0.124401944917041	5.6282131792961	0.366769924949047	0.544770221788972	0.999994658757757
ENSCJPG00005013671	5	887334	888683	1	pseudogene		carbohydrate sulfotransferase 14 [Source:NCBI gene;Acc:107314214]	-0.253497223028463	3.32708499519863	0.706821691225874	0.400500956844506	0.999994658757757
ENSCJPG00005013672	5	904635	905720	-1	protein_coding		prolactin-releasing peptide receptor-like [Source:NCBI gene;Acc:107314216]	1.54610154391443	-0.605247509434994	2.69850876101871	0.100442153855791	0.999994658757757
ENSCJPG00005013673	5	911234	912799	-1	protein_coding	CCDC32	coiled-coil domain containing 32 [Source:HGNC Symbol;Acc:HGNC:28295]	0.145592084024125	4.53334738951512	0.3467080513143	0.555982564051051	0.999994658757757
ENSCJPG00005013674	5	913318	915447	1	protein_coding		protein-L-isoaspartate(D-aspartate) O-methyltransferase-like [Source:NCBI gene;Acc:107314237]	0.0613603221509791	5.77396913243481	0.0682348951333323	0.79392432171402	0.999994658757757
ENSCJPG00005013676	5	916472	918407	1	protein_coding	RPUSD2	RNA pseudouridine synthase domain containing 2 [Source:NCBI gene;Acc:107314235]	-0.230009758320206	4.2127493410998	0.759648244844825	0.383438625936924	0.999994658757757
ENSCJPG00005013677	5	927701	932494	1	protein_coding			-0.469483426736102	3.32654704935234	1.63725062042348	0.200703111695021	0.999994658757757
ENSCJPG00005013678	5	937744	941302	1	protein_coding			-0.0824796160345714	2.78165408338211	0.0241907618851425	0.876400512281538	0.999994658757757
ENSCJPG00005013679	5	942445	946457	1	protein_coding	RAD51	RAD51 recombinase [Source:NCBI gene;Acc:107314236]	-0.0622229715338701	2.3514984242094	0.0225400510564073	0.88065933438482	0.999994658757757
ENSCJPG00005013689	5	951000	961545	-1	protein_coding	RMDN3	regulator of microtubule dynamics 3 [Source:NCBI gene;Acc:107314217]	-0.19774973537892	5.66914542942188	0.823247694901582	0.364232324166467	0.999994658757757
ENSCJPG00005013690	5	963180	967866	1	protein_coding	GCHFR	GTP cyclohydrolase I feedback regulator [Source:NCBI gene;Acc:107314221]	0.0181825592587763	3.69490476861088	0.00146987802190068	0.969417405476489	0.999994658757757
ENSCJPG00005013691	5	968959	982078	-1	protein_coding	DNAJC17	DnaJ heat shock protein family (Hsp40) member C17 [Source:NCBI gene;Acc:107314218]	0.0993965269962624	4.48153958979453	0.181078684040916	0.670447870745789	0.999994658757757
ENSCJPG00005013692	5	971092	971622	1	protein_coding	C15orf62	chromosome 5 open reading frame, human C15orf62 [Source:NCBI gene;Acc:107314220]	-0.0885390643565231	5.22372334873119	0.0240698893770457	0.876707214219903	0.999994658757757
ENSCJPG00005013693	5	995652	996766	1	protein_coding			1.14243605724342	-0.389112958195063	1.15912889754375	0.281646272682081	0.999994658757757
ENSCJPG00005013694	5	1050294	1084776	-1	protein_coding			0.308750336567634	6.42888728326891	0.316575952882246	0.573672674560056	0.999994658757757
ENSCJPG00005013695	5	1208696	1211469	-1	protein_coding			3.41750737721884	-2.31721803909467	4.13928808621119	0.041898786875076	0.999994658757757
ENSCJPG00005013696	5	1221651	1223783	-1	lncRNA			0.0627178212114487	0.741666635616837	0.0113321899182264	0.915223135139823	0.999994658757757
ENSCJPG00005013697	5	1231976	1236795	-1	protein_coding		ras-related and estrogen-regulated growth inhibitor-like [Source:NCBI gene;Acc:107314270]	0.0448137558857327	2.26614055030949	0.00818294519500018	0.927921970625053	0.999994658757757
ENSCJPG00005013698	5	1242905	1255940	-1	protein_coding	MRPL21	mitochondrial ribosomal protein L21 [Source:NCBI gene;Acc:107314271]	0.1770932954954	4.75339941085482	0.523253102056471	0.46945729055981	0.999994658757757
ENSCJPG00005013699	5	1256458	1279596	1	protein_coding	IGHMBP2	immunoglobulin mu DNA binding protein 2 [Source:NCBI gene;Acc:107314263]	0.253060116829041	5.60551838654515	1.19902513600529	0.273516609274412	0.999994658757757
ENSCJPG00005013700	5	1280913	1283931	-1	protein_coding	SYT12	synaptotagmin 12 [Source:NCBI gene;Acc:107314269]	0.227752662795915	6.76021801164615	0.394798861365956	0.529787640837435	0.999994658757757
ENSCJPG00005013701	5	1288876	1314949	-1	protein_coding	PTDSS2	phosphatidylserine synthase 2 [Source:NCBI gene;Acc:107314266]	0.127474142538873	5.50726259290508	0.427549160120693	0.513193994919393	0.999994658757757
ENSCJPG00005013702	5	1322455	1328888	1	protein_coding	ANO9	anoctamin 9 [Source:HGNC Symbol;Acc:HGNC:20679]	1.16106137797665	-1.48897044579736	0.722758052299952	0.395240705530092	0.999994658757757
ENSCJPG00005013703	5	1331679	1335638	1	protein_coding	SIGIRR	single Ig and TIR domain containing [Source:NCBI gene;Acc:107314267]	1.43679602166113	-1.9208771152244	1.25843936654151	0.261946704042967	0.999994658757757
ENSCJPG00005013704	5	1336804	1343116	-1	protein_coding	PKP3	plakophilin 3 [Source:NCBI gene;Acc:107314264]	0.517832353529847	4.16582435362639	1.09816538808782	0.294669077720406	0.999994658757757
ENSCJPG00005013705	5	1347625	1360773	-1	protein_coding	B4GALNT4	beta-1,4-N-acetyl-galactosaminyltransferase 4 [Source:NCBI gene;Acc:107314272]	0.0579008846095702	7.6858991374751	0.0675338756261255	0.794961887952949	0.999994658757757
ENSCJPG00005013708	5	1362568	1363459	1	protein_coding		dispanin subfamily A member 2b-like [Source:NCBI gene;Acc:107314285]	-0.148209931995567	4.84840501075785	0.147558965319413	0.700879098572603	0.999994658757757
ENSCJPG00005013709	5	1365786	1367150	1	protein_coding		interferon-induced transmembrane protein 3-like [Source:NCBI gene;Acc:107314288]	-0.17133638217512	-2.32245585320391	0.0176549352337876	0.89429470994324	0.999994658757757
ENSCJPG00005013711	5	1367866	1368955	1	protein_coding		interferon-induced transmembrane protein 5-like [Source:NCBI gene;Acc:107314287]	0.298443962297043	2.98768643386979	0.405599086185578	0.524211729962305	0.999994658757757
ENSCJPG00005013713	5	1370037	1370611	1	protein_coding	IFITM5	interferon-induced transmembrane protein 5-like [Source:NCBI gene;Acc:107314286]	0.634179207245308	-1.08061991521611	0.849387931338111	0.356725546687869	0.999994658757757
ENSCJPG00005013718	5	1370269	1381343	-1	protein_coding	PGGHG	protein-glucosylgalactosylhydroxylysine glucosidase [Source:NCBI gene;Acc:107314276]	0.0676589008029095	1.45679174544871	0.0282846293571579	0.866441400980854	0.999994658757757
ENSCJPG00005013730	5	1380160	1381138	1	protein_coding			0.404369072820681	1.70840242975474	0.544024815851436	0.460769482090801	0.999994658757757
ENSCJPG00005013734	5	1382536	1388659	-1	protein_coding	PSMD13	proteasome 26S subunit, non-ATPase 13 [Source:NCBI gene;Acc:107314281]	0.109067879008333	6.74812457907799	0.333487639409459	0.563612620567011	0.999994658757757
ENSCJPG00005013776	5	1389097	1392566	1	protein_coding	SIRT3	sirtuin 3 [Source:NCBI gene;Acc:107314282]	-0.11886272956158	4.75269621018495	0.238711433953471	0.625138337902137	0.999994658757757
ENSCJPG00005013777	5	1394957	1402958	-1	protein_coding	RIC8A	RIC8 guanine nucleotide exchange factor A [Source:NCBI gene;Acc:107314279]	0.126950917921468	6.492576507818	0.268932037948268	0.60404907147756	0.999994658757757
ENSCJPG00005013778	5	1403399	1404918	1	protein_coding	BET1L	Bet1 golgi vesicular membrane trafficking protein like [Source:NCBI gene;Acc:107314289]	0.118512466410219	4.77966971287262	0.256310208504676	0.612666499391428	0.999994658757757
ENSCJPG00005013779	5	1406091	1411261	-1	protein_coding	VPS51	VPS51 subunit of GARP complex [Source:NCBI gene;Acc:107314274]	0.0271397402994345	6.69198523246211	0.0158393322908097	0.899847171895181	0.999994658757757
ENSCJPG00005013780	5	1411613	1419595	-1	protein_coding	NADSYN1	NAD synthetase 1 [Source:NCBI gene;Acc:107314275]	0.106508431099557	3.83057304594519	0.162335861841191	0.687014988010445	0.999994658757757
ENSCJPG00005013887	5	1420066	1423951	1	protein_coding	DHCR7	7-dehydrocholesterol reductase [Source:NCBI gene;Acc:107314280]	0.205453491293528	6.25570154994307	0.485690061600103	0.485856194489902	0.999994658757757
ENSCJPG00005013888	5	1426203	1434770	1	protein_coding	ZDHHC13	zinc finger DHHC-type containing 13 [Source:NCBI gene;Acc:107314277]	-0.104279326953616	1.42464314738551	0.0636010043153474	0.800892355718035	0.999994658757757
ENSCJPG00005013894	5	1435992	1438782	-1	protein_coding	CSRP3	cysteine and glycine rich protein 3 [Source:NCBI gene;Acc:107314284]	1.03690678137454	-1.9781387111975	0.51401621766093	0.473405415608852	0.999994658757757
ENSCJPG00005013895	5	1441655	1451573	-1	protein_coding	E2F8	E2F transcription factor 8 [Source:NCBI gene;Acc:107314273]	-0.281670336720622	1.79462051488357	0.361814777888112	0.547500077800625	0.999994658757757
ENSCJPG00005013896	5	1450483	1627008	1	protein_coding	NAV2	neuron navigator 2 [Source:NCBI gene;Acc:107314291]	-0.109843758026398	7.46245347879549	0.253916781867872	0.614330554487529	0.999994658757757
ENSCJPG00005014610	5	1632031	1634572	-1	protein_coding	DBX1	developing brain homeobox 1 [Source:NCBI gene;Acc:107314292]	0.882766686904596	-2.05723001630867	0.422733889270895	0.515576029454479	0.999994658757757
ENSCJPG00005014611	5	1693854	1733160	1	protein_coding	PRMT3	protein arginine methyltransferase 3 [Source:NCBI gene;Acc:107314300]	0.0587558324114143	4.73915801554534	0.0503726434861704	0.822416110475355	0.999994658757757
ENSCJPG00005014612	5	1751672	1767993	1	protein_coding	SLC6A5	solute carrier family 6 member 5 [Source:NCBI gene;Acc:107314310]	-3.90570709559384	4.11035644623732	3.96958634935756	0.0463291520983566	0.999994658757757
ENSCJPG00005014668	5	1774834	2013794	1	protein_coding	NELL1	neural EGFL like 1 [Source:NCBI gene;Acc:107314305]	-0.0332513092567659	7.87154050033998	0.00754171570940798	0.930796266190719	0.999994658757757
ENSCJPG00005015240	5	2201685	2231155	1	protein_coding	ANO5	anoctamin 5 [Source:NCBI gene;Acc:107314293]	0.00111247193038531	5.52995806133415	1.25892064382072e-05	0.997169010048613	0.999994658757757
ENSCJPG00005015299	5	2243789	2272385	1	protein_coding	SLC17A6	solute carrier family 17 member 6 [Source:NCBI gene;Acc:107314301]	-0.218994465771169	9.7521371177617	0.601343120343707	0.438066023218263	0.999994658757757
