Gene stable ID	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000016205	PDXK	pyridoxal (pyridoxine, vitamin B6) kinase [Source:NCBI gene;Acc:418549]	1	111372132	111410212	1	protein_coding	0.377511205318987	1.41704100374658	0.615811980792806	0.432607851118848	0.558371388176472
ENSGALG00000016215	DIPK2B	chromosome 1 open reading frame, human CXorf36 [Source:NCBI gene;Acc:418555]	1	112117781	112133306	1	protein_coding	-0.275645469667599	3.01156614486727	1.22383958217953	0.268608446555199	0.387801413631246
ENSGALG00000016217		lysine demethylase 6A [Source:NCBI gene;Acc:418556]	1	112149411	112296680	-1	protein_coding	-0.355876451437232	1.44559595517621	0.548962113401482	0.458742084368916	0.583803757542683
ENSGALG00000016221	EFHC2	EF-hand domain containing 2 [Source:NCBI gene;Acc:418559]	1	112372336	112431837	1	protein_coding	0.208315380040123	0.943105704672443	0.114772549139344	0.734774734268117	0.821177349103846
ENSGALG00000016222	NDP	NDP, norrin cystine knot growth factor [Source:NCBI gene;Acc:418560]	1	112500338	112520391	1	protein_coding	1.36411178821079	0.943116210063219	4.61780019166692	0.0316417931674044	0.0763848829552601
ENSGALG00000016224	MAOA	monoamine oxidase A [Source:NCBI gene;Acc:418563]	1	112604059	112660963	-1	protein_coding	0.0986012195605153	2.8712133817425	0.143020168118997	0.705296827088332	0.796869708911777
ENSGALG00000016227	GPR34	G protein-coupled receptor 34 [Source:NCBI gene;Acc:771199]	1	113198416	113202575	-1	protein_coding	3.56297053894301	0.165503153684137	7.71780660811215	0.00546787874296112	0.0188463450540646
ENSGALG00000016231	DDX3X	DEAD-box helicase 3, X-linked [Source:NCBI gene;Acc:418567]	1	113327072	113346140	-1	protein_coding	0.389647002515041	7.8288509918425	73.4608952617333	1.02649814436553e-17	3.13198581547893e-16
ENSGALG00000016232	RPL8	ribosomal protein L8 [Source:NCBI gene;Acc:418568]	1	113370872	113375131	1	protein_coding	-0.0749632511175986	11.9283885032844	44.4275722967498	2.6394343864304e-11	4.59441253002633e-10
ENSGALG00000016236		ubiquitin specific peptidase 9, Y-linked [Source:NCBI gene;Acc:418569]	1	113385291	113456709	-1	protein_coding	-0.871878197773884	3.57400148770436	17.5777489035107	2.75796605901194e-05	0.000195867303985553
ENSGALG00000016238	MED14	mediator complex subunit 14 [Source:NCBI gene;Acc:418572]	1	113500610	113567673	1	protein_coding	-0.102553579813217	3.17405252267005	0.193519169374984	0.660003641949472	0.759665535798664
ENSGALG00000016241	ATP6AP2	ATPase H+ transporting accessory protein 2 [Source:NCBI gene;Acc:418573]	1	113578487	113587894	-1	protein_coding	-0.331798460180272	6.27778503125184	18.2642831277834	1.92278744034252e-05	0.000142124825253122
ENSGALG00000016245	BCOR	BCL6 corepressor [Source:NCBI gene;Acc:418574]	1	113671430	113729288	1	protein_coding	-0.49683222873363	1.09510085604102	0.74398927565029	0.388385959980273	0.516246595991383
ENSGALG00000016251		tetraspanin 7 [Source:NCBI gene;Acc:418577]	1	114074141	114163628	-1	protein_coding	0.661714756785023	5.06106994731462	31.6186020122013	1.87623695685981e-08	2.3055817982465e-07
ENSGALG00000016254	OTC	ornithine carbamoyltransferase [Source:NCBI gene;Acc:395735]	1	114206429	114232333	-1	protein_coding	0.897747820948511	0.0211072753471317	0.508596960913544	0.475746852517932	0.599498338003805
ENSGALG00000016258	SYTL5	synaptotagmin like 5 [Source:NCBI gene;Acc:427990]	1	114353222	114397787	-1	protein_coding	-1.12906326853169	1.26501687601469	4.2346488103224	0.0396068167908876	0.0917356440591698
ENSGALG00000016259	DYNLT3	dynein light chain Tctex-type 3 [Source:NCBI gene;Acc:418580]	1	114440914	114448263	1	protein_coding	-0.188023704475132	4.56755672339403	1.79057187693774	0.180856500951963	0.296126876841244
ENSGALG00000016261	CYBB	cytochrome b-245 beta chain [Source:NCBI gene;Acc:418581]	1	114457437	114478974	-1	protein_coding	0.991561209418422	0.680075846929845	1.84537670359215	0.174322069956967	0.288513807662542
ENSGALG00000016265	LANCL3	LanC like 3 [Source:NCBI gene;Acc:427992]	1	114517355	114546887	-1	protein_coding	-0.544013394422884	1.5280562744625	1.36434656748911	0.242785601658757	0.366378721626395
ENSGALG00000016266	PRRG1	proline rich and Gla domain 1 [Source:NCBI gene;Acc:418582]	1	114579211	114609539	-1	protein_coding	-0.147456684653983	5.2014959427276	1.72749697391913	0.188730873004697	0.307535969666279
ENSGALG00000016267	PHF3	PHD finger protein 3 [Source:NCBI gene;Acc:428641]	3	85591557	85628914	-1	protein_coding	0.209119193011313	5.65131766005541	4.80994828170547	0.0282958944684448	0.07037932065565
ENSGALG00000016268		chromosome 1 open reading frame, human CXORF59 [Source:NCBI gene;Acc:418583]	1	114751100	115013873	1	protein_coding	-0.717414259841335	0.58052957579784	0.821566698749905	0.364722497838347	0.493030708349722
ENSGALG00000016271	PTP4A1	protein tyrosine phosphatase type IVA, member 1 [Source:NCBI gene;Acc:421877]	3	85646064	85661211	-1	protein_coding	-0.137531529603526	6.78077787377635	4.48141512678191	0.0342653380006601	0.0814541235341056
ENSGALG00000016276	KHDRBS2	KH RNA binding domain containing, signal transduction associated 2 [Source:NCBI gene;Acc:428643]	3	86081964	86389548	1	protein_coding	-1.04466579104367	3.34295621757015	20.7493531649372	5.23492583029593e-06	4.35199059980185e-05
ENSGALG00000016278	PRIM2	primase (DNA) subunit 2 [Source:NCBI gene;Acc:421878]	3	86640619	86724466	-1	protein_coding	0.155197362802383	4.35063560017066	1.05807325075556	0.303655043449672	0.429225476000194
ENSGALG00000016279	RAB23	RAB23, member RAS oncogene family [Source:NCBI gene;Acc:421879]	3	86745056	86757353	1	protein_coding	0.118497334428512	3.3430444691437	0.295498497387842	0.586718318839109	0.695283542351542
ENSGALG00000016281	DMD	dystrophin [Source:NCBI gene;Acc:396236]	1	116192489	117253225	-1	protein_coding	-0.386612638818898	6.35600642783235	26.0584552358319	3.31235088051576e-07	3.34034257809759e-06
ENSGALG00000016282	ZNF451	zinc finger protein 451 [Source:NCBI gene;Acc:421881]	3	86776072	86815886	-1	protein_coding	-0.481383332348314	5.03043765962003	15.9399442599673	6.53842012778826e-05	0.000418240811033031
ENSGALG00000016283	BEND6	BEN domain containing 6 [Source:NCBI gene;Acc:775985]	3	86821519	86843295	-1	protein_coding	-1.45734363782371	2.97277441513744	28.4934392638658	9.40165277995621e-08	1.03775694611233e-06
ENSGALG00000016284	TAB3	TGF-beta activated kinase 1/MAP3K7 binding protein 3 [Source:NCBI gene;Acc:418588]	1	116011137	116024459	1	protein_coding	-0.0405768351074075	4.59015047972785	0.085349681474328	0.77017447870654	0.847813568599274
ENSGALG00000016285		glycerol kinase 2 [Source:NCBI gene;Acc:418589]	1	116059996	116093676	-1	protein_coding	-1.94198782816905	0.296733965297673	3.24437916435584	0.0716688377189575	0.145615670985219
ENSGALG00000016286	TASL	chromosome X open reading frame 21 [Source:NCBI gene;Acc:100857674]	1	116112612	116121679	1	protein_coding	-0.304221941116321	0.165495233980016	0.0784525144628718	0.779405571882315	0.85286030497964
ENSGALG00000016287	NR0B1	nuclear receptor subfamily 0 group B member 1 [Source:NCBI gene;Acc:395285]	1	115748151	115750190	-1	protein_coding	1.53615282669849	5.52528623716634	217.551742217281	3.09331642180472e-49	2.70099336342949e-47
ENSGALG00000016288	IL1RAPL1	interleukin 1 receptor accessory protein like 1 [Source:NCBI gene;Acc:427993]	1	117527572	118143733	-1	protein_coding	-1.69202640601054	1.13071273194289	7.50466570004912	0.0061539361935817	0.0208430383850733
ENSGALG00000016292			3	87199659	87241935	1	protein_coding	-0.537693347616303	0.528063029503951	0.436928748021091	0.508608555014588	0.631718785154668
ENSGALG00000016293	BMP5	bone morphogenetic protein 5 [Source:NCBI gene;Acc:396053]	3	87360676	87415579	1	protein_coding	0.864090063225106	4.00691141897898	25.1415388139293	5.32728784738108e-07	5.20610295549343e-06
ENSGALG00000016294	HMGCLL1	3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1 [Source:NCBI gene;Acc:421886]	3	87481259	87553795	1	protein_coding	4.96770606407228	0.680088349109721	21.6080622691497	3.34443048545681e-06	2.86894436212509e-05
ENSGALG00000016297	HCRTR2	hypocretin receptor 2 [Source:NCBI gene;Acc:428644]	3	87590272	87623808	-1	protein_coding	-1.51567906581234	-0.139360125005	1.2404249607696	0.26538916924044	0.384844580671584
ENSGALG00000016299	FAM83B	family with sequence similarity 83 member B [Source:NCBI gene;Acc:428645]	3	87700116	87743877	-1	protein_coding	-0.717412990625305	0.58052889330373	0.821564052072101	0.364723270322222	0.493030708349722
ENSGALG00000016300	TINAG	tubulointerstitial nephritis antigen [Source:NCBI gene;Acc:421888]	3	87866280	87910198	-1	protein_coding	-0.657977936553537	1.0585743125377	1.23511418400809	0.266414751611082	0.38567355707996
ENSGALG00000016304	LRRC1	leucine rich repeat containing 1 [Source:NCBI gene;Acc:421891]	3	88017842	88103589	-1	protein_coding	0.441408623663666	0.528067991417478	0.305731095729342	0.580311646773773	0.690435218391373
ENSGALG00000016309	KLHL31	kelch like family member 31 [Source:NCBI gene;Acc:421893]	3	88147849	88151591	1	protein_coding	-2.71764883975575	0.0211017982065361	3.72121383142876	0.0537253010988911	0.115378908124779
ENSGALG00000016312	POLA1	DNA polymerase alpha 1, catalytic subunit [Source:NCBI gene;Acc:418593]	1	119273945	119465002	-1	protein_coding	-0.167115806212868	5.93296427735635	3.69039034675851	0.0547268070808406	0.11717433600328
ENSGALG00000016313	GCLC	glutamate-cysteine ligase catalytic subunit [Source:NCBI gene;Acc:421894]	3	88184018	88215580	1	protein_coding	-0.911297629762733	2.31230690389102	7.23526552561577	0.0071485237146803	0.023421337613077
ENSGALG00000016314	ELOVL5	ELOVL fatty acid elongase 5 [Source:NCBI gene;Acc:428646]	3	88246591	88283573	1	protein_coding	-0.470229829804759	6.74143467749833	49.839640980742	1.66838907688827e-12	3.31210696594825e-11
ENSGALG00000016318	PCYT1B	phosphate cytidylyltransferase 1, choline, beta [Source:NCBI gene;Acc:418594]	1	119466920	119508528	1	protein_coding	-0.543250704756813	4.01151451661716	9.75645521893096	0.00178694135082336	0.00729446982434163
ENSGALG00000016320	FBXO9	F-box protein 9 [Source:NCBI gene;Acc:421895]	3	88320831	88338333	-1	protein_coding	-0.190437979346299	6.43482071967489	6.76381799364831	0.00930245185103625	0.0293588988774991
ENSGALG00000016321	CILK1	intestinal cell kinase [Source:NCBI gene;Acc:421896]	3	88342284	88357572	1	protein_coding	-1.51076320706599	2.40248253378759	19.3968518173912	1.06181952738623e-05	8.33014896028855e-05
ENSGALG00000016322		glutathione transferase [Source:NCBI gene;Acc:396380]	3	88359782	88366861	1	protein_coding	0.260188869508739	3.94313721754448	2.21912834519913	0.136309998987743	0.236811612605687
ENSGALG00000016323	PDK3	pyruvate dehydrogenase kinase 3 [Source:NCBI gene;Acc:418595]	1	119517283	119567431	-1	protein_coding	-0.435230176057127	4.73887005589915	10.6469253567233	0.00110254043426345	0.00479210208983791
ENSGALG00000016324	GSTA4	glutathione S-transferase alpha 4 [Source:NCBI gene;Acc:395612]	3	88374105	88384918	1	protein_coding	-0.30616880201591	4.26498070583972	3.79541455722848	0.0513931452391349	0.113759765018201
ENSGALG00000016325	GSTA3	glutathione S-transferase alpha 3 [Source:NCBI gene;Acc:414896]	3	88388999	88395707	1	protein_coding	-0.475358287708474	4.29274092123518	9.20736339540418	0.00241043602987929	0.00946547823067774
ENSGALG00000016327		zinc finger protein X-linked [Source:NCBI gene;Acc:418596]	1	119617268	119631662	-1	protein_coding	0.0962414612759754	4.39524922682646	0.419601279583826	0.517136065059807	0.639498139175859
ENSGALG00000016328	GSTA2	glutathione S-transferase alpha 2 [Source:NCBI gene;Acc:414895]	3	88396106	88429051	1	protein_coding	0.229198783172564	6.1922261591283	8.40394920337892	0.00374406749581679	0.0137709879811891
ENSGALG00000016329	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5 [Source:NCBI gene;Acc:421898]	3	88471489	88528088	-1	protein_coding	-0.20877911692301	5.43665894140165	4.06901735152989	0.0436766755668283	0.0994883341649493
ENSGALG00000016332	MCPH1	microcephalin 1 [Source:NCBI gene;Acc:100125976]	3	88558041	88679655	-1	protein_coding	-0.63144830517233	4.15247091878179	14.4638183016238	0.000142877773337653	0.000819715430366664
ENSGALG00000016340	EIF2S3	eukaryotic translation initiation factor 2 subunit gamma [Source:NCBI gene;Acc:418597]	1	119652008	119666014	-1	protein_coding	0.0442169275324342	8.21933082813679	1.21964306773555	0.269430711486408	0.388687718329439
ENSGALG00000016345	APOO	apolipoprotein O [Source:NCBI gene;Acc:418599]	1	119704493	119736164	1	protein_coding	0.334447591601855	6.1827769609328	17.7792965710254	2.48067956111541e-05	0.000177853794969156
ENSGALG00000016348	SAT1	spermidine/spermine N1-acetyltransferase 1 [Source:NCBI gene;Acc:374006]	1	119746943	119749754	-1	protein_coding	-0.00816623532693389	7.46882858758888	0.0252765846726954	0.87367981353569	0.916877193411502
ENSGALG00000016350	ARHGEF10	Rho guanine nucleotide exchange factor 10 [Source:NCBI gene;Acc:421900]	3	90864295	90984736	-1	protein_coding	1.08282875706193	1.58055323369463	5.7020552637278	0.016945059381493	0.0470137981914455
ENSGALG00000016351	ACOT9	acyl-CoA thioesterase 9 [Source:NCBI gene;Acc:418600]	1	119754033	119774891	1	protein_coding	0.395781067325089	4.37687526511281	7.0146365839158	0.00808460411132859	0.0260903389890832
ENSGALG00000016356	TDRP	testis development related protein [Source:NCBI gene;Acc:421905]	3	91617877	91645194	1	protein_coding	1.09725816827032	3.29682317400757	23.6048990532162	1.18285981724335e-06	1.09895453608941e-05
ENSGALG00000016357	PRDX4	peroxiredoxin 4 [Source:NCBI gene;Acc:418601]	1	119778665	119787144	-1	protein_coding	0.146505667574394	8.21829023338338	13.4074435453511	0.000250627754624557	0.00133717937638735
ENSGALG00000016358	PTCHD1	patched domain containing 1 [Source:NCBI gene;Acc:427995]	1	119862721	119892355	-1	protein_coding	0.0941429723439862	3.25700184422757	0.174787367681664	0.675891703861355	0.772486113484645
ENSGALG00000016359	FBXO25	F-box protein 25 [Source:NCBI gene;Acc:421906]	3	91615210	91682313	-1	protein_coding	0.560199964863348	3.93311887748321	10.1690073980725	0.00142821145140621	0.00601057640599634
ENSGALG00000016362	SH3YL1	SH3 and SYLF domain containing 1 [Source:NCBI gene;Acc:421908]	3	91875015	91915377	-1	protein_coding	-0.303974792859498	4.29276591369089	3.81716459599756	0.0507300168569086	0.112570326661818
ENSGALG00000016363	ACP1	acid phosphatase 1, soluble [Source:NCBI gene;Acc:421909]	3	91915385	91937137	1	protein_coding	0.0995546947611625	7.73552687722927	4.50287873692626	0.0338378421828863	0.0805448637066045
ENSGALG00000016364	ALKAL2	family with sequence similarity 150 member B [Source:NCBI gene;Acc:421910]	3	91939182	91952584	-1	protein_coding	-1.58664886745495	2.24886427145161	18.6113055820783	1.6026728173765e-05	0.000120790919709639
ENSGALG00000016367	SNTG2	syntrophin gamma 2 [Source:NCBI gene;Acc:421913]	3	92598069	92724636	1	protein_coding	-3.07678840843866	0.0951019323677761	4.96158091693157	0.0259165033361465	0.0654004056696661
ENSGALG00000016370	TPO	thyroid peroxidase [Source:NCBI gene;Acc:776120]	3	92750489	92789780	1	protein_coding	-3.07678761551866	0.0951015059865548	4.96157886757007	0.0259165340493601	0.0654004056696661
ENSGALG00000016375	PHEX	phosphate regulating endopeptidase homolog, X-linked [Source:NCBI gene;Acc:395777]	1	120317314	120408886	-1	protein_coding	-3.07678682259909	0.0951010796054591	4.96157685320619	0.0259165642381108	0.0654004056696661
ENSGALG00000016377	PXDN	peroxidasin [Source:NCBI gene;Acc:421914]	3	92904139	92977622	-1	protein_coding	-0.00363555239794228	2.3277669686829	0.00012616328572479	0.991038155066655	0.994835945921663
ENSGALG00000016379	SMS	spermine synthase [Source:NCBI gene;Acc:418602]	1	120425336	120468539	-1	protein_coding	-0.168064453343906	6.27391385296585	4.72239775736071	0.0297722005207959	0.0734896422876001
ENSGALG00000016382	MBTPS2	membrane bound transcription factor peptidase, site 2 [Source:NCBI gene;Acc:427996]	1	120491889	120522883	-1	protein_coding	1.3313422454333	1.16551145244903	5.61056187756008	0.0178525376427163	0.0490802198881331
ENSGALG00000016384	MYT1L	myelin transcription factor 1 like [Source:NCBI gene;Acc:421915]	3	92994427	93120877	-1	protein_coding	0.398677834355271	2.05859196427079	1.2195983802628	0.269439484447177	0.388687718329439
ENSGALG00000016385	TSSC1	tumor suppressing subtransferable candidate 1 [Source:NCBI gene;Acc:421916]	3	93570218	93634842	-1	protein_coding	0.197395590975205	3.98265706417911	1.31380835897332	0.251706287169888	0.377664923750293
ENSGALG00000016387	TRAPPC12	trafficking protein particle complex 12 [Source:NCBI gene;Acc:421917]	3	93634555	93681884	1	protein_coding	0.326706667754471	4.03531701642561	3.7405171630587	0.0531080052662474	0.115378908124779
ENSGALG00000016389	RNASEH1	ribonuclease H1 [Source:NCBI gene;Acc:395848]	3	93697530	93703548	-1	protein_coding	-0.346375400769386	5.55276670469368	12.0335752610883	0.000522507573340901	0.00253694906766785
ENSGALG00000016392	RPS7	ribosomal protein S7 [Source:NCBI gene;Acc:421919]	3	93709143	93717206	1	protein_coding	-0.0465597873764543	11.6851845582618	13.0078263881233	0.000310191792151231	0.00161721351830302
ENSGALG00000016400	RSAD2	radical S-adenosyl methionine domain containing 2 [Source:NCBI gene;Acc:428650]	3	94991681	95016338	1	protein_coding	-1.41517805543684	0.165492497640269	1.50126994735458	0.220476063138126	0.339732781036968
ENSGALG00000016406	RPS6KA3	ribosomal protein S6 kinase A3 [Source:NCBI gene;Acc:418605]	1	121157720	121225454	1	protein_coding	-0.45918609279123	0.982626748880992	0.564394283565742	0.452495117440968	0.577378823965308
ENSGALG00000016409	KIDINS220	kinase D-interacting substrate 220kDa [Source:NCBI gene;Acc:421924]	3	95874104	95933821	-1	protein_coding	0.258156490833683	6.14620138295353	10.3302244874271	0.00130869287926162	0.00556207420786302
ENSGALG00000016410	EIF1AX	eukaryotic translation initiation factor 1A, X-linked [Source:NCBI gene;Acc:418606]	1	121229301	121238473	1	protein_coding	0.0167461446365901	8.22004255301463	0.174707769417957	0.675961312339729	0.772486113484645
ENSGALG00000016412	MBOAT2	membrane bound O-acyltransferase domain containing 2 [Source:NCBI gene;Acc:421925]	3	95942849	96033545	-1	protein_coding	0.25290562435941	2.31234630234153	0.606000450647173	0.436297697615968	0.561188508186661
ENSGALG00000016418	BCLAF3	chromosome X open reading frame 23 [Source:NCBI gene;Acc:100858121]	1	121356060	121377378	1	protein_coding	-0.322658902374425	4.54130011799865	5.13036902989228	0.0235107284962216	0.0614966449219241
ENSGALG00000016419	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2 [Source:NCBI gene;Acc:768599]	3	96096130	96181444	1	protein_coding	-0.141170790951718	5.0305341728026	1.40448242953484	0.235974505265148	0.358822906208082
ENSGALG00000016420	SH3KBP1	SH3 domain containing kinase binding protein 1 [Source:NCBI gene;Acc:418608]	1	121385060	121606919	1	protein_coding	-0.281618150572848	4.51796079790296	3.85485859209519	0.0496021078959409	0.110700588670475
ENSGALG00000016421	ITGB1BP1	integrin subunit beta 1 binding protein 1 [Source:NCBI gene;Acc:421928]	3	96183941	96191112	-1	protein_coding	0.265212934197929	5.20997233239424	5.68576318218306	0.0171030991653895	0.0473909404118378
ENSGALG00000016424	CPSF3	cleavage and polyadenylation specific factor 3 [Source:NCBI gene;Acc:421929]	3	96191000	96209632	1	protein_coding	-0.0287829463529891	5.47707681500998	0.08024983766146	0.776959123714543	0.852701919956488
ENSGALG00000016425	IAH1	isoamyl acetate-hydrolyzing esterase 1 homolog [Source:NCBI gene;Acc:421930]	3	96209831	96213156	1	protein_coding	0.274549921088374	6.51906122897142	15.0959284240384	0.000102183445547613	0.000615507686585176
ENSGALG00000016426	MAP3K15	mitogen-activated protein kinase kinase kinase 15 [Source:NCBI gene;Acc:418609]	1	121619269	121702537	1	protein_coding	-0.576770322931127	0.0211044398702811	0.205412944085067	0.65038669772525	0.751415271339341
ENSGALG00000016427	ADAM17	ADAM metallopeptidase domain 17 [Source:NCBI gene;Acc:421931]	3	96213351	96245797	-1	protein_coding	-0.208001232533243	5.40246692620929	3.94357823867446	0.0470505967755281	0.105826892014486
ENSGALG00000016430	PDHA2	pyruvate dehydrogenase (lipoamide) alpha 2 [Source:NCBI gene;Acc:418610]	1	121691899	121704059	-1	protein_coding	0.259234925266558	6.32890614168694	11.8127058894864	0.00058827873127641	0.00280805047729273
ENSGALG00000016433	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta [Source:NCBI gene;Acc:421932]	3	96266562	96292983	-1	protein_coding	0.208025940423379	9.14245873223794	48.6931414206511	2.99311311191785e-12	5.79207834630589e-11
ENSGALG00000016438	MELK	maternal embryonic leucine zipper kinase [Source:NCBI gene;Acc:428391]	Z	82200619	82223072	-1	protein_coding	0.371343722016333	4.38795319770923	6.22600058281137	0.0125887750261885	0.0375941840106969
ENSGALG00000016440	KLF11	Kruppel like factor 11 [Source:NCBI gene;Acc:421934]	3	96486785	96494476	1	protein_coding	-0.185459257210962	3.32775146989554	0.70723927585097	0.400361831649659	0.52834211910087
ENSGALG00000016442	RRM2	ribonucleotide reductase regulatory subunit M2 [Source:NCBI gene;Acc:421936]	3	96516162	96521232	1	protein_coding	0.131071469026212	7.28312662852768	5.77178379599023	0.0162854958553099	0.0455129392365414
ENSGALG00000016443	HPCAL1	hippocalcin like 1 [Source:NCBI gene;Acc:396161]	3	96721221	96773216	1	protein_coding	0.0761412572388132	5.19316581594584	0.461899756993272	0.496737455113059	0.620127893515547
ENSGALG00000016444	ODC1	ornithine decarboxylase 1 [Source:NCBI gene;Acc:421937]	3	96780811	96788676	-1	protein_coding	-0.0442708431946239	5.24280811347594	0.161051519367925	0.688190248107664	0.782156527997803
ENSGALG00000016445	NOL10	nucleolar protein 10 [Source:NCBI gene;Acc:421938]	3	96860494	96904691	-1	protein_coding	-0.617999638150027	5.32179725452145	31.8081212151375	1.70179683671792e-08	2.10567949612333e-07
ENSGALG00000016446	ATP6V1C2	ATPase H+ transporting V1 subunit C2 [Source:NCBI gene;Acc:421939]	3	96909880	96926659	1	protein_coding	-2.64758960091223	1.47358388969471	20.7447811409126	5.24743913233819e-06	4.35529337568101e-05
ENSGALG00000016447	PDIA6	protein disulfide isomerase family A member 6 [Source:NCBI gene;Acc:421940]	3	96926585	96943756	-1	protein_coding	0.434089348290547	7.70059020782255	83.6870015307635	5.7965108882968e-20	2.02783475375595e-18
ENSGALG00000016448	KCNF1	potassium voltage-gated channel modifier subfamily F member 1 [Source:NCBI gene;Acc:428652]	3	97009136	97011650	1	protein_coding	-0.576770430532181	0.0211043901480916	0.205413001673374	0.650386651982151	0.751415271339341
ENSGALG00000016449	SLC66A3	PQ loop repeat containing 3 [Source:NCBI gene;Acc:421941]	3	97160703	97165526	1	protein_coding	-1.24920162973987	2.0399348426755	10.3063619607255	0.00132572374806617	0.00562777591076311
ENSGALG00000016451	ROCK2	Rho associated coiled-coil containing protein kinase 2 [Source:NCBI gene;Acc:374182]	3	97177532	97270178	-1	protein_coding	-0.626807443950737	4.62167879326986	19.9496830113741	7.95071355220594e-06	6.41071047677866e-05
ENSGALG00000016454	E2F6	E2F transcription factor 6 [Source:NCBI gene;Acc:421943]	3	97283667	97294099	-1	protein_coding	0.0904477143220128	5.00682222477188	0.571938722705853	0.44948954651656	0.57477291696486
ENSGALG00000016455	GREB1	growth regulating estrogen receptor binding 1 [Source:NCBI gene;Acc:421944]	3	97305446	97393711	1	protein_coding	0.704978874018862	4.17415841511875	19.0590481227912	1.26735446268558e-05	9.73787472242942e-05
ENSGALG00000016456	LPIN1	lipin 1 [Source:NCBI gene;Acc:421945]	3	97402679	97470693	1	protein_coding	0.819261433168813	1.05858943328214	1.98513907287274	0.158850061379884	0.26723835514097
ENSGALG00000016457	TRIB2	tribbles pseudokinase 2 [Source:NCBI gene;Acc:378919]	3	97859114	97880210	1	protein_coding	-0.508235081490197	6.19599173486924	39.9174609260319	2.64924312931724e-10	4.06469588698102e-09
ENSGALG00000016459	LRATD1	family with sequence similarity 84 member A [Source:NCBI gene;Acc:421946]	3	98547690	98550805	1	protein_coding	0.152129166256026	3.64971202753683	0.611609738700032	0.434182358086818	0.55967871987232
ENSGALG00000016461	DDX1	DEAD-box helicase 1 [Source:NCBI gene;Acc:395249]	3	98936284	98957643	1	protein_coding	0.128205358119906	6.82450800021858	4.04871228407782	0.0442050527266305	0.100462356230135
ENSGALG00000016462	MYCN	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog [Source:NCBI gene;Acc:421948]	3	99207484	99211831	1	protein_coding	-1.00079979264318	5.09258368696255	67.6897812440492	1.91352710172091e-16	5.25608211572445e-15
ENSGALG00000016463	FAM49A	family with sequence similarity 49 member A [Source:NCBI gene;Acc:421949]	3	99567584	99621073	-1	protein_coding	-0.359977928202749	5.78284861150962	15.2377893688689	9.47876012982388e-05	0.000575151885843551
ENSGALG00000016467	SMC6	structural maintenance of chromosomes 6 [Source:NCBI gene;Acc:421950]	3	100135676	100170579	-1	protein_coding	0.143690545436662	4.98996099651257	1.42800274331775	0.232090668554235	0.353969579703562
ENSGALG00000016468	GEN1	GEN1, Holliday junction 5' flap endonuclease [Source:NCBI gene;Acc:421951]	3	100169561	100187161	1	protein_coding	0.64780473804929	2.24893418124971	3.74713315788373	0.0528981661322203	0.115378908124779
ENSGALG00000016471		5'-nucleotidase, cytosolic IB [Source:NCBI gene;Acc:421954]	3	100541466	100547451	-1	protein_coding	0.116146881380427	3.31234663815978	0.277440699839634	0.598383600158321	0.705913869255313
ENSGALG00000016473	OSR1	odd-skipped related transciption factor 1 [Source:NCBI gene;Acc:100316920]	3	101012220	101014419	-1	protein_coding	0.828869044661175	3.56115595737811	16.7403200030369	4.28603748683726e-05	0.000288421319602959
ENSGALG00000016476	TTC32	tetratricopeptide repeat domain 32 [Source:NCBI gene;Acc:769943]	3	101353096	101354281	-1	protein_coding	0.437344676792743	4.70991247638286	10.8521582388492	0.000986806792898112	0.00437404249101351
ENSGALG00000016477	WDR35	WD repeat domain 35 [Source:NCBI gene;Acc:421958]	3	101354461	101391431	-1	protein_coding	0.745625108894287	3.03061322933366	9.14883185212903	0.00248876899319322	0.00974457855883893
ENSGALG00000016478	MATN3	matrilin 3 [Source:NCBI gene;Acc:395954]	3	101394465	101409742	-1	protein_coding	-4.14844651813075	0.417023384038415	11.1630842439053	0.000834410880935574	0.00377489561382156
ENSGALG00000016479	LAPTM4A	lysosomal protein transmembrane 4 alpha [Source:NCBI gene;Acc:421959]	3	101413017	101426470	-1	protein_coding	-0.226404527200404	7.23029158509046	16.3891994605367	5.15782944045088e-05	0.000339015227603687
ENSGALG00000016480	SDC1	syndecan 1 [Source:NCBI gene;Acc:421960]	3	101546272	101566050	-1	protein_coding	-0.232191899206887	2.0951007179303	0.41998379833643	0.516945128689493	0.639340937024621
ENSGALG00000016481	PUM2	pumilio RNA binding family member 2 [Source:NCBI gene;Acc:421961]	3	101578290	101621518	-1	protein_coding	0.048064518658762	5.76045486982369	0.273271566911149	0.601145572767976	0.708627313305681
ENSGALG00000016485	RHOB	ras homolog family member B [Source:NCBI gene;Acc:395734]	3	101681364	101683698	1	protein_coding	0.100188985459005	6.52312052090465	2.01173792158233	0.156086424919114	0.26341423689995
ENSGALG00000016486	HS1BP3	HCLS1 binding protein 3 [Source:NCBI gene;Acc:421966]	3	101863127	101906927	-1	protein_coding	-0.595422917402675	3.78992173536959	9.92370792516144	0.00163163347222433	0.00674013300071098
